x,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,SVM,GPR,NN,EN
DTLZ1_10_1000normal_noisy.csv,0.652978354398726,424.183993379244,0.333424656254791,480.026040879861,1439.68369427678,0.660741923787003,0.651882146744527,4.746746929917,0.655957830170424,0.0219999999999345,0.10493826164028841,0.0,0.6867094703092751,0.6686373009379105
DTLZ1_10_1000normal.csv,0.797040683171368,466.296149970044,1.0927015870137,575.169686569206,526.373982983877,0.800993138530964,0.799490433481718,115.249915948686,0.807305209728596,0.0369999999993524,0.05775208043602009,0.30435402218612706,0.7848797605454836,0.7993834399011105
DTLZ1_10_1000uniform_noisy.csv,0.738541343101772,428.941645236046,0.24701735136717,425.578402418005,1722.86845463508,0.735942419073707,0.737424887203345,133.259432377067,0.724953558361295,0.0190000000002328,0.16633372868784124,0.0,0.7657578214542358,0.749536054444722
DTLZ1_10_1000uniform.csv,0.815387208388939,473.450941882347,1.49458527381844,475.913844690619,318.425353860694,0.819050729580817,0.815405167359391,11.3207596565544,0.810330497457416,0.0180000000000291,0.1851987489300171,0.4893042697556924,0.7918510581943059,0.7943459605907194
DTLZ1_10_100normal_noisy.csv,0.644592144542962,405.15010648084,0.219990374508006,423.351146948888,1924.407592358,1.56353400656371,0.629846477188033,51.2754261144012,1,0.0069999999996071,0,0.43623680289507405,0.6260134287043984,0.6689042358502526
DTLZ1_10_100normal.csv,0.765477204187592,428.283223705153,1.04711952250621,507.171904908996,484.349583794519,1.384755544215,0.74031408329623,26.9626528205757,1,0.0069999999996071,0,0.4365766287666709,0.7666808794084644,0.7072332704025548
DTLZ1_10_100uniform_noisy.csv,0.730936517536805,419.167154854917,1.43725251198413,373.844904356226,260.110802547934,1.3735992381359,0.709110575458709,34.789232915482,1,0.0069999999996071,0.014497003944794695,0.32883659241850705,0.8011468264455508,0.6517792030802967
DTLZ1_10_100uniform.csv,0.784440274646917,426.491315368017,1.62886132782272,421.825711643581,258.969689094056,1.35543098268771,0.767996083321483,18.086418655481,1,0.00599999999940337,0,0.3945480147215409,0.8504065538545533,0.8199785768928227
DTLZ1_10_500normal_noisy.csv,0.698859694521104,440.705860568491,3.36599350404509,478.401836785487,142.127973868805,0.697403299614912,0.696902181302829,832.865430703069,0.36929204485208,0.0119999999997162,0.07991723326366129,0.12542374209448937,0.7258030564543209,0.6360069704139548
DTLZ1_10_500normal.csv,0.831026699881175,470.742401864236,0.308387612057449,574.035634371589,1861.40951169158,0.829773617359745,0.836918865750813,1001.05973391226,0.710489989551134,0.0150000000003274,0.0701673063743421,0.4962242664946356,0.8360294881312509,0.8122347306255691
